upload,caption,likes_list,hashtag,location,photo
2019-01-04T15:45:02.000Z,. Hot cafe latteSemoga menghangatkan suasana dan hatimu di malam yang dingin ini ~ ....#coffeeshop #coffeeoftheday #SOLOKOPI #coffeehouse #coffeedaily #kotasolo #visitkotasolo #explorekotasolo #kulinersolo #kulinerjogja #latteart,86 likes,#coffeeshop #coffeeoftheday #SOLOKOPI #coffeehouse #coffeedaily #kotasolo #visitkotasolo #explorekotasolo #kulinersolo #kulinerjogja #latteart,https://www.instagram.com/explore/locations/928389834/jladisucipto-solo/,https://instagram.fcgk4-2.fna.fbcdn.net/v/t51.2885-15/e35/47690786_138131957077494_2671264193335081374_n.jpg?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=3BwKWFmEPHoAX-FH37X&oh=f8b45f5940da8a450adf5df727d99a95&oe=5F3DC28B
2019-01-04T15:09:51.000Z,.Hujan sudah mengguyur di kota iniSeduhan kopi sudah siap sajiKami tunggu kunjunganya di @solokopi#coffeeshop #coffeeoftheday #SOLOKOPI #coffeehouse #coffeedaily #kotasolo #visitkotasolo #explorekotasolo #kulinersolo #kulinerjogja,58 likes,#coffeeshop #coffeeoftheday #SOLOKOPI #coffeehouse #coffeedaily #kotasolo #visitkotasolo #explorekotasolo #kulinersolo #kulinerjogja,https://www.instagram.com/explore/locations/928389834/jladisucipto-solo/,https://instagram.fcgk4-2.fna.fbcdn.net/v/t51.2885-15/e35/49907236_383380412409124_4553166473724065566_n.jpg?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=R4wmVnYQM3gAX_gKlWu&oh=aec25cbc3aa51b7db0527ffb0a5f6252&oe=5F3BD7B8
2019-01-04T09:34:06.000Z,". Kopi yang hangat dan pekat memang sungguh nikmat, serta diracik oleh sang barista hebat ~Sore-sore enaknya ngopi apa kawan ? 😋 ....#coffeeshop #coffeeoftheday #SOLOKOPI #coffeehouse #coffeedaily #kotasolo #visitkotasolo #explorekotasolo #kulinersolo #kulinerjogja #baristaindonesia #baristadaily",92 likes,#coffeeshop #coffeeoftheday #SOLOKOPI #coffeehouse #coffeedaily #kotasolo #visitkotasolo #explorekotasolo #kulinersolo #kulinerjogja #baristaindonesia #baristadaily,https://www.instagram.com/explore/locations/928389834/jladisucipto-solo/,https://instagram.fcgk5-1.fna.fbcdn.net/v/t51.2885-15/e35/47694857_243118376403343_6974332452677886464_n.jpg?_nc_ht=instagram.fcgk5-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=kfm78w-xmcEAX9FEgOD&oh=223c02bc2ebe1d4e64d6bc4959f9d13e&oe=5F3A2D48
2019-01-03T15:41:56.000Z,. Kopi make you happy 😆 ....#babydrinkcoffee #coffeeshop #coffeeoftheday #SOLOKOPI #coffeehouse #coffeedaily #kotasolo #visitkotasolo #explorekotasolo #kulinersolo #kulinerjogja,77 likes,#babydrinkcoffee #coffeeshop #coffeeoftheday #SOLOKOPI #coffeehouse #coffeedaily #kotasolo #visitkotasolo #explorekotasolo #kulinersolo #kulinerjogja,https://www.instagram.com/explore/locations/928389834/jladisucipto-solo/,https://instagram.fcgk5-1.fna.fbcdn.net/v/t51.2885-15/e35/47691747_1833644316758297_7409816682508350536_n.jpg?_nc_ht=instagram.fcgk5-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=aJ-xn5uimPkAX9xeIJT&oh=f0d41146009d62356462772fd7dda576&oe=5F3A4CA5
2019-01-03T15:19:23.000Z,. Terima kasih dan sampai jumpa lagi di solokopi 😊 ....#coffeeshop #coffeeoftheday #SOLOKOPI #coffeehouse #coffeedaily #kotasolo #visitkotasolo #explorekotasolo #kulinersolo #kulinerjogja,114 likes,#coffeeshop #coffeeoftheday #SOLOKOPI #coffeehouse #coffeedaily #kotasolo #visitkotasolo #explorekotasolo #kulinersolo #kulinerjogja,https://www.instagram.com/explore/locations/928389834/jladisucipto-solo/,https://instagram.fcgk4-2.fna.fbcdn.net/v/t51.2885-15/e35/47583274_224434928468181_9145719624528425001_n.jpg?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=uthUqjz1r1cAX8wDFeW&oh=e602117106ddb7953d238e6b2031b913&oe=5F3AED29
2019-01-03T12:41:19.000Z,. Indahnya kebersamaan 😊 ....#coffeeshop #coffeeoftheday #SOLOKOPI #coffeehouse #coffeedaily #kotasolo #visitkotasolo #explorekotasolo #kulinersolo #kulinerjogja,102 likes,#coffeeshop #coffeeoftheday #SOLOKOPI #coffeehouse #coffeedaily #kotasolo #visitkotasolo #explorekotasolo #kulinersolo #kulinerjogja,https://www.instagram.com/explore/locations/928389834/jladisucipto-solo/,https://instagram.fcgk5-1.fna.fbcdn.net/v/t51.2885-15/e35/49465638_327653944626554_8678872011044186180_n.jpg?_nc_ht=instagram.fcgk5-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=2HdjJcREaNYAX_tX8BI&oh=abb1052c805040ac6c41e53d762103d6&oe=5F3D9FE6
2019-01-03T09:38:21.000Z,. Tanyakan pada barista tentang kopi pilihanmu dan yang sesuai dengan seleramu ~ ....#coffeeshop #coffeeoftheday #SOLOKOPI #coffeehouse #coffeedaily #kotasolo #visitkotasolo #explorekotasolo #kulinersolo #kulinerjogja,94 likes,#coffeeshop #coffeeoftheday #SOLOKOPI #coffeehouse #coffeedaily #kotasolo #visitkotasolo #explorekotasolo #kulinersolo #kulinerjogja,https://www.instagram.com/explore/locations/928389834/jladisucipto-solo/,https://instagram.fcgk4-1.fna.fbcdn.net/v/t51.2885-15/e35/49933723_383251122220512_8637268466402519353_n.jpg?_nc_ht=instagram.fcgk4-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=LaRXB40FSlcAX9qVptg&oh=612144697d46d4160876ca5847d14bb8&oe=5F3A5247
2019-01-01T10:08:29.000Z,. Karena kopi tak selalu pahit ada juga yang semanis senyummu ~ ....#coffeeshop #coffeeoftheday #SOLOKOPI #coffeehouse #coffeedaily #kotasolo #visitkotasolo #explorekotasolo #kulinersolo #kulinerjogja,50 likes,#coffeeshop #coffeeoftheday #SOLOKOPI #coffeehouse #coffeedaily #kotasolo #visitkotasolo #explorekotasolo #kulinersolo #kulinerjogja,https://www.instagram.com/explore/locations/928389834/jladisucipto-solo/,https://instagram.fcgk4-2.fna.fbcdn.net/v/t51.2885-15/e35/47582608_230568467831920_1422981273173386047_n.jpg?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=xfKLMpRPut8AX_VIYZN&oh=a8e003dcebbee95ed9f288bd9a69dc5e&oe=5F3D7AC4
2019-01-01T10:03:09.000Z,. Happiness ~ ....#coffeeshop #coffeeoftheday #SOLOKOPI #coffeehouse #coffeedaily #kotasolo #visitkotasolo #explorekotasolo #kulinersolo #kulinerjogja,61 likes,#coffeeshop #coffeeoftheday #SOLOKOPI #coffeehouse #coffeedaily #kotasolo #visitkotasolo #explorekotasolo #kulinersolo #kulinerjogja,https://www.instagram.com/explore/locations/928389834/jladisucipto-solo/,https://instagram.fcgk4-2.fna.fbcdn.net/v/t51.2885-15/e35/49409637_1201956453302418_5582089898805212314_n.jpg?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=-xERHa6EtvQAX_3Wxv2&oh=84bd2271494c1237af90b21bca18dd5e&oe=5F3BB296
2019-01-01T03:24:25.000Z,. Kopi mempunyai banyak maknaSalah satunya adalah mempertemukan kita ~Ngopi apa hari ini kawan ? ....#coffeeshop #coffeeoftheday #SOLOKOPI #coffeehouse #coffeedaily #kotasolo #visitkotasolo #explorekotasolo #kulinersolo #kulinerjogja,72 likes,#coffeeshop #coffeeoftheday #SOLOKOPI #coffeehouse #coffeedaily #kotasolo #visitkotasolo #explorekotasolo #kulinersolo #kulinerjogja,https://www.instagram.com/explore/locations/928389834/jladisucipto-solo/,https://instagram.fcgk4-2.fna.fbcdn.net/v/t51.2885-15/e35/47694719_245192906401818_3548207294725367297_n.jpg?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=-buyFqEcGdsAX_ImEUA&oh=45abac934dc171bf2a2b655ad7cbedf9&oe=5F3AB05F
2018-12-31T18:24:09.000Z,Happy new year ~ ....#happynewyear #2019ngopidisolokopi #SOLOKOPI #solocoffeeaddict #kedaikopisolo #coffeeshop #kulinersolo,53 likes,#happynewyear #2019ngopidisolokopi #SOLOKOPI #solocoffeeaddict #kedaikopisolo #coffeeshop #kulinersolo,https://www.instagram.com/explore/locations/928389834/jladisucipto-solo/,https://instagram.fcgk4-2.fna.fbcdn.net/v/t51.2885-15/e35/47584218_1959040107494764_4014127804674806548_n.jpg?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=79HY2Vg_nk0AX9NB3fl&oh=99563ba48180eec251b37e68c2fd6bb4&oe=5F3B6A05
2018-12-31T16:40:19.000Z,". Apa itu bahagia ?Gosipin mantan abis putus sama pacarnya 😅Nanti udah tahun 2019, udah nggak zaman gosipin mantan.. mending ngomongin masa depan ~ Terimakasih untuk hari ini, dan besok kita jumpa lagi di solokopi 👊 ....#2019ngopidisolokopi #coffeeshop #coffeeoftheday #SOLOKOPI #coffeehouse #coffeedaily #kotasolo #visitkotasolo #explorekotasolo #kulinersolo #kulinerjogja",61 likes,#2019ngopidisolokopi #coffeeshop #coffeeoftheday #SOLOKOPI #coffeehouse #coffeedaily #kotasolo #visitkotasolo #explorekotasolo #kulinersolo #kulinerjogja,,https://instagram.fcgk4-2.fna.fbcdn.net/v/t51.2885-15/e35/47454763_366531483898192_2651806324057851734_n.jpg?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=yW_SCPd-4iYAX-2PyP3&oh=0b009672cd9af117933b720bdd18c097&oe=5F3C394C
2018-12-31T10:20:22.000Z,". Kala secangkir kopi tersaji, gunakan itu sebagai pendekatan pada lawan bicara, ketika sendiri menikmatinya biar hening merasuk dengan harum. Biarkan alam pikiran mengenang sesuatu yang manis dan pahit dari masa lalu. Namun ketika kopi dari leburan rasa manis dan pahit itu habis, maka berhentilah berlarut mengenang manis dan pahitnya hidup, kau bisa kembali lagi nanti kala penat dan meminum kopi di suatu tempat.Menuju tahun yang baru, mari tinggalkan kebiasaan lama yang buruk dan berusaha untuk melakukan apapun sebaik mungkin.Semangat 👊 ....#happynewyear #specialtycoffee #SOLOKOPI #solocoffeeaddict #kedaikopisolo #coffeeshop #kulinersolo",63 likes,#happynewyear #specialtycoffee #SOLOKOPI #solocoffeeaddict #kedaikopisolo #coffeeshop #kulinersolo,https://www.instagram.com/explore/locations/928389834/jladisucipto-solo/,https://instagram.fcgk4-1.fna.fbcdn.net/v/t51.2885-15/e35/47581192_204581883721068_9093968417959655381_n.jpg?_nc_ht=instagram.fcgk4-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=4pRsRX9rgW4AX99K_7g&oh=e178b2ff1c0ae2582c4b2860f8ddcf0c&oe=5F3AAB4C
2018-12-30T16:36:47.000Z,". Hari ini terasa membahagiakan, hanya dengan mendengar kata-katamu yang terucap tentang masa depan ~ ....#coffeeshop #coffeeoftheday #SOLOKOPI #coffeehouse #coffeedaily #kotasolo #visitkotasolo #explorekotasolo #kulinersolo #kulinerjogja",77 likes,#coffeeshop #coffeeoftheday #SOLOKOPI #coffeehouse #coffeedaily #kotasolo #visitkotasolo #explorekotasolo #kulinersolo #kulinerjogja,https://www.instagram.com/explore/locations/928389834/jladisucipto-solo/,https://instagram.fcgk4-2.fna.fbcdn.net/v/t51.2885-15/e35/43093732_374070460035129_936624641533154872_n.jpg?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=8xDuM1M6vTkAX-DnXnl&oh=7bab49642bd62de33a02aa44061b4f8a&oe=5F3AEB48
2018-12-30T16:32:41.000Z,". Hari Minggu tlah berlalu, semoga juga membawa kenangan pahit yang terdahulu ~ ....#coffeeshop #coffeeoftheday #SOLOKOPI #coffeehouse #coffeedaily #kotasolo #visitkotasolo #explorekotasolo #kulinersolo #kulinerjogja",76 likes,#coffeeshop #coffeeoftheday #SOLOKOPI #coffeehouse #coffeedaily #kotasolo #visitkotasolo #explorekotasolo #kulinersolo #kulinerjogja,https://www.instagram.com/explore/locations/928389834/jladisucipto-solo/,https://instagram.fcgk5-1.fna.fbcdn.net/v/t51.2885-15/e35/47584170_285969762267907_5478647667910817580_n.jpg?_nc_ht=instagram.fcgk5-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=ytE7jAfdeLQAX-BtCX9&oh=256b14631f4ccef9035f2448e5eba4bb&oe=5F3CCDDB
2018-12-30T11:51:59.000Z,". Akhir pekan luangkan waktu untuk si buah hati, sambil ngopi dan biarkan mereka berimajinasi ~Mau ngopi apa malam ini? ....#coffeeshop #coffeeoftheday #SOLOKOPI #coffeehouse #coffeedaily #kotasolo #visitkotasolo #explorekotasolo #kulinersolo #kulinerjogja",70 likes,#coffeeshop #coffeeoftheday #SOLOKOPI #coffeehouse #coffeedaily #kotasolo #visitkotasolo #explorekotasolo #kulinersolo #kulinerjogja,https://www.instagram.com/explore/locations/928389834/jladisucipto-solo/,https://instagram.fcgk5-1.fna.fbcdn.net/v/t51.2885-15/e35/49426795_1972514122827199_3511012562065530112_n.jpg?_nc_ht=instagram.fcgk5-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=GLDIZ8RGLUAAX-KYK-J&oh=0bc6a47c49ccc1aad01bc48d610a44e2&oe=5F3DCE5A
2018-12-30T10:30:09.000Z,.Dapatkan Tumbler  menarik dari solokopi.. Langsung datang saja ke solokopi .Jl Adi Sucipto No. 31A (Depan Hotel Alana) .#coffeeshop #coffeeoftheday #SOLOKOPI #coffeehouse #coffeedaily #kotasolo #visitkotasolo #explorekotasolo #kulinersolo #kulinerjogja,81 likes,#coffeeshop #coffeeoftheday #SOLOKOPI #coffeehouse #coffeedaily #kotasolo #visitkotasolo #explorekotasolo #kulinersolo #kulinerjogja,,https://instagram.fcgk4-1.fna.fbcdn.net/v/t51.2885-15/e35/47586496_320420535238199_3772521872172654268_n.jpg?_nc_ht=instagram.fcgk4-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=h8K4kk6ElH4AX9h2OHB&oh=6c4aa84d2f7f26a917f13e50313083fa&oe=5F3DD83E
2018-12-29T17:27:17.000Z,"Tak ada kata yang pantas untuk mewakili kisah iniMungkin Hanya segelas kopi yang mau mengerti.Sebuah kisah tak selayaknya harus di akhiriEsok kita bisa jumpa lagi, kau di solokopi.Selamat berakhir pekan. ....#coffeeshop #coffeeoftheday #SOLOKOPI #coffeehouse #coffeedaily #kotasolo #visitkotasolo #explorekotasolo #kulinersolo #kulinerjogja",94 likes,#coffeeshop #coffeeoftheday #SOLOKOPI #coffeehouse #coffeedaily #kotasolo #visitkotasolo #explorekotasolo #kulinersolo #kulinerjogja,https://www.instagram.com/explore/locations/928389834/jladisucipto-solo/,https://instagram.fcgk5-1.fna.fbcdn.net/v/t51.2885-15/e35/46955802_330486980885071_1131173264205242953_n.jpg?_nc_ht=instagram.fcgk5-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=-HqRJlBjzzcAX-PZbAy&oh=793186e8fbaf222441039ff5e58e048c&oe=5F3C01F7
2018-12-29T17:02:52.000Z,. Terimakasih untuk malam ini solo coffee addict 🤘See you tomorrow 👊 ....#solocoffeeaddict #coffeeshop #coffeeoftheday #SOLOKOPI #coffeehouse #coffeedaily #kotasolo #visitkotasolo #explorekotasolo #kulinersolo #kulinerjogja,75 likes,#solocoffeeaddict #coffeeshop #coffeeoftheday #SOLOKOPI #coffeehouse #coffeedaily #kotasolo #visitkotasolo #explorekotasolo #kulinersolo #kulinerjogja,https://www.instagram.com/explore/locations/928389834/jladisucipto-solo/,https://instagram.fcgk4-2.fna.fbcdn.net/v/t51.2885-15/e35/47198768_2208802269370425_5469776080978827007_n.jpg?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=3vWK3wD9NCsAX-eizKZ&oh=95db261d406d19c68d143092c1fd6c5f&oe=5F3CC04D
2018-12-29T13:28:31.000Z,Kopi tidak selalu tentang hitam dan paitnya. .tapi juga tentangCinta Dan .Keluarga. .kami keluarga besar solokopi menanti andaSupaya menikmati segalanya.#coffeeshop #coffeeoftheday #SOLOKOPI #coffeehouse #coffeedaily #kotasolo #visitkotasolo #explorekotasolo #kulinersolo #kulinerjogja,58 likes,#coffeeshop #coffeeoftheday #SOLOKOPI #coffeehouse #coffeedaily #kotasolo #visitkotasolo #explorekotasolo #kulinersolo #kulinerjogja,https://www.instagram.com/explore/locations/928389834/jladisucipto-solo/,https://instagram.fcgk5-1.fna.fbcdn.net/v/t51.2885-15/e35/47693009_306182946670039_6417909786133966917_n.jpg?_nc_ht=instagram.fcgk5-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=7eRdZ1r_HDMAX_uGk2h&oh=711328590ccdcf4461e9bb83854918e7&oe=5F3D61AD
2018-12-29T13:09:03.000Z,. solokopi bisa menjadi tempat untuk bernostalgia 😊 ....#coffeeshop #coffeeoftheday #SOLOKOPI #coffeehouse #coffeedaily #kotasolo #visitkotasolo #explorekotasolo #kulinersolo #kulinerjogja,74 likes,#coffeeshop #coffeeoftheday #SOLOKOPI #coffeehouse #coffeedaily #kotasolo #visitkotasolo #explorekotasolo #kulinersolo #kulinerjogja,https://www.instagram.com/explore/locations/928389834/jladisucipto-solo/,https://instagram.fcgk5-1.fna.fbcdn.net/v/t51.2885-15/e35/47244696_1696798887093259_4835871889103161548_n.jpg?_nc_ht=instagram.fcgk5-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=dePrxsF5pisAX84LNe_&oh=762052db866e4dd2d48b4f37756c30c3&oe=5F3C0738
2018-12-29T11:51:53.000Z,". Sini malam mingguan bareng kita 😊Malam masih panjang kawan, ayo ngopi ~ ....#coffeeshop #coffeeoftheday #SOLOKOPI #coffeehouse #coffeedaily #kotasolo #visitkotasolo #explorekotasolo #kulinersolo #kulinerjogja",120 likes,#coffeeshop #coffeeoftheday #SOLOKOPI #coffeehouse #coffeedaily #kotasolo #visitkotasolo #explorekotasolo #kulinersolo #kulinerjogja,https://www.instagram.com/explore/locations/928389834/jladisucipto-solo/,https://instagram.fcgk4-2.fna.fbcdn.net/v/t51.2885-15/e35/47691315_343583176231965_3229643823771898818_n.jpg?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=mY2EAu8UxGMAX_Wuo8d&oh=f15895f4cd173bf8f5577f76cbca34b5&oe=5F3DF632
2018-12-29T10:58:39.000Z,. Ngopi sore sambil menikmati senja ~Gas ! ....#coffeeshop #coffeeoftheday #SOLOKOPI #coffeehouse #coffeedaily #kotasolo #visitkotasolo #explorekotasolo #kulinersolo #kulinerjogja,113 likes,#coffeeshop #coffeeoftheday #SOLOKOPI #coffeehouse #coffeedaily #kotasolo #visitkotasolo #explorekotasolo #kulinersolo #kulinerjogja,https://www.instagram.com/explore/locations/928389834/jladisucipto-solo/,https://instagram.fcgk4-1.fna.fbcdn.net/v/t51.2885-15/e35/47691452_105814477075668_7192415617017821949_n.jpg?_nc_ht=instagram.fcgk4-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=GkwAjcN0cOYAX_GeitS&oh=a53e5f39588f104be49b087564d8fa6b&oe=5F3D4FC6
2018-12-29T10:46:40.000Z,. Ngumpul ngobrol-ngobrol sambil ngopi-ngopi di sore hari. 😋 ....#coffeeshop #coffeeoftheday #SOLOKOPI #coffeehouse #coffeedaily #kotasolo #visitkotasolo #explorekotasolo #kulinersolo #kulinerjogja,60 likes,#coffeeshop #coffeeoftheday #SOLOKOPI #coffeehouse #coffeedaily #kotasolo #visitkotasolo #explorekotasolo #kulinersolo #kulinerjogja,https://www.instagram.com/explore/locations/928389834/jladisucipto-solo/,https://instagram.fcgk4-1.fna.fbcdn.net/v/t51.2885-15/e35/46846830_1931718810208534_3528608379863010975_n.jpg?_nc_ht=instagram.fcgk4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=cWqixH6S8EsAX9p8fMb&oh=570805ec7808f0fdf5dfb3dea04b2c5f&oe=5F3B23BC
2018-12-28T16:10:48.000Z,. Ngopi dan menulis ialah salah satu jalan untuk sama-sama merawat masa silamTerimakasih telah berkenan merawat kenangan kalian di solokopi.Kita tunggu lagi esok hari.See you.. ....#coffeeshop #coffeeoftheday #SOLOKOPI #coffeehouse #coffeedaily #kotasolo #visitkotasolo #explorekotasolo #kulinersolo #kulinerjogja,73 likes,#coffeeshop #coffeeoftheday #SOLOKOPI #coffeehouse #coffeedaily #kotasolo #visitkotasolo #explorekotasolo #kulinersolo #kulinerjogja,https://www.instagram.com/explore/locations/928389834/jladisucipto-solo/,https://instagram.fcgk4-2.fna.fbcdn.net/v/t51.2885-15/e35/45755332_807891986226088_4318847971007129616_n.jpg?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=TnvXTvx-zt8AX95WpX8&oh=6eef0fe3beb3a65456ce2319dc0e0e35&oe=5F3A2600
2018-12-28T11:21:36.000Z,". Menyeduh kopi dikala senja dan menanti malam penenang jiwa ~Yang mau ngopi, langsung gas ! 😋 ....#ngopisenja #coffeeshop #coffeeoftheday #SOLOKOPI #coffeehouse #coffeedaily #kotasolo #visitkotasolo #explorekotasolo #kulinersolo #kulinerjogja",76 likes,#ngopisenja #coffeeshop #coffeeoftheday #SOLOKOPI #coffeehouse #coffeedaily #kotasolo #visitkotasolo #explorekotasolo #kulinersolo #kulinerjogja,https://www.instagram.com/explore/locations/928389834/jladisucipto-solo/,https://instagram.fcgk4-2.fna.fbcdn.net/v/t51.2885-15/e35/47440680_2194536234198522_5105146714458524064_n.jpg?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=KYfSFozJxdgAX_5wOXJ&oh=6cda474ecc4d57a54e54ebb8dd85fd3f&oe=5F3DB333
2018-12-28T09:54:57.000Z,. Hari ini terlihat cerah hanya karena sedikit senyuman dan kopi hangat yang selalu menemani ~Hari ini mau ngopi apa? ....#coffeeshop #coffeeoftheday #SOLOKOPI #coffeehouse #coffeedaily #kotasolo #visitkotasolo #explorekotasolo #kulinersolo #kulinerjogja #singleorigin,66 likes,#coffeeshop #coffeeoftheday #SOLOKOPI #coffeehouse #coffeedaily #kotasolo #visitkotasolo #explorekotasolo #kulinersolo #kulinerjogja #singleorigin,https://www.instagram.com/explore/locations/928389834/jladisucipto-solo/,https://instagram.fcgk4-2.fna.fbcdn.net/v/t51.2885-15/e35/46397198_301771103784033_4650963090165327843_n.jpg?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=iBNcm-JocXcAX_lI1aH&oh=db588d35c65e4fdd6a6ca386439a96db&oe=5F3C8FF1
2018-12-28T08:37:00.000Z,". Ngopi sore asik nih, ayo gas ! 😋 ....#coffeeshop #coffeeoftheday #SOLOKOPI #coffeehouse #coffeedaily #kotasolo #visitkotasolo #explorekotasolo #kulinersolo #kulinerjogja",64 likes,#coffeeshop #coffeeoftheday #SOLOKOPI #coffeehouse #coffeedaily #kotasolo #visitkotasolo #explorekotasolo #kulinersolo #kulinerjogja,https://www.instagram.com/explore/locations/928389834/jladisucipto-solo/,https://instagram.fcgk5-1.fna.fbcdn.net/v/t51.2885-15/e35/46852629_778741845814363_6362951062569500616_n.jpg?_nc_ht=instagram.fcgk5-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=gSCh453e3hsAX_CwmhM&oh=883496ac969b1d85fe5c98be719a5fd7&oe=5F3B450C
2018-12-28T03:32:13.000Z,"udah laper tapi blm jam makan siang?ada banyak pilihan menu cemilan di Solo Kopi.salah satunya Mozzarella Fried Bread ini.so crunchy!.Masih banyak menu kopi, non-kopi, dan makanan yang wajib kamu coba!Can't wait to see you here!..#coffeeshop #coffeeoftheday #SOLOKOPI #coffeehouse #coffeedaily #kotasolo #visitkotasolo #explorekotasolo #kulinersolo #kulinerjogja",83 likes,#coffeeshop #coffeeoftheday #SOLOKOPI #coffeehouse #coffeedaily #kotasolo #visitkotasolo #explorekotasolo #kulinersolo #kulinerjogja,https://www.instagram.com/explore/locations/928389834/jladisucipto-solo/,https://instagram.fcgk4-1.fna.fbcdn.net/v/t51.2885-15/e35/47236239_131878767741792_2959066430297475719_n.jpg?_nc_ht=instagram.fcgk4-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=kMr1NfZ0mQkAX-BkHd_&oh=598354d34a3159d3d2d850298aad1076&oe=5F3C3212
2018-12-27T16:27:16.000Z,". Terimakasih untuk hari ini solo coffee lovers, selamat istirahat dan sampai jumpai besok 😊 ....#solocoffeelovers #solocoffeeaddict #kulinersolo #coffeeshop #cafe #kotasolo #kopi #SOLOKOPI #coffeebar #coffeeholic #coffeeart #singleorigin #manualbrew #kopiindonesia #penikmatkopi #kopiarabika #kopirobusta #coffeehouse #coffeeaddict #coffeelover #coffeeoftheday #photography #coffeephotography #coffeedaily #baristadaily #singleorigin",123 likes,#solocoffeelovers #solocoffeeaddict #kulinersolo #coffeeshop #cafe #kotasolo #kopi #SOLOKOPI #coffeebar #coffeeholic #coffeeart #singleorigin #manualbrew #kopiindonesia #penikmatkopi #kopiarabika #kopirobusta #coffeehouse #coffeeaddict #coffeelover #coffeeoftheday #photography #coffeephotography #coffeedaily #baristadaily #singleorigin,https://www.instagram.com/explore/locations/928389834/jladisucipto-solo/,https://instagram.fcgk4-1.fna.fbcdn.net/v/t51.2885-15/e35/47251515_2140268296287910_5733551073422880325_n.jpg?_nc_ht=instagram.fcgk4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=NFS5uPkVHxIAX-uJtRy&oh=d592de1d0be2cb4542dee1ee3cbf4b42&oe=5F3DB34F
2018-12-27T06:53:36.000Z,". Ngopi di siang bolong ?Es kopi susu aja, pelepas dahaga yang tiada duanya 😋 ....#eskopisusu #kulinersolo #coffeeshop #cafe #kotasolo #kopi #SOLOKOPI #coffeebar #coffeeholic #coffeeart #singleorigin #manualbrew #kopiindonesia #penikmatkopi #kopiarabika #kopirobusta #coffeehouse #coffeeaddict #coffeelover #coffeeoftheday #photography #coffeephotography #coffeedaily #baristadaily #singleorigin",102 likes,#eskopisusu #kulinersolo #coffeeshop #cafe #kotasolo #kopi #SOLOKOPI #coffeebar #coffeeholic #coffeeart #singleorigin #manualbrew #kopiindonesia #penikmatkopi #kopiarabika #kopirobusta #coffeehouse #coffeeaddict #coffeelover #coffeeoftheday #photography #coffeephotography #coffeedaily #baristadaily #singleorigin,https://www.instagram.com/explore/locations/928389834/jladisucipto-solo/,https://instagram.fcgk4-1.fna.fbcdn.net/v/t51.2885-15/e35/47694090_216306229281072_3813058358031725299_n.jpg?_nc_ht=instagram.fcgk4-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=7M__N2iaFJAAX-L6mK_&oh=14657bf14b2b2c2349e30fdc8056496e&oe=5F3D4AC9
