upload,caption,likes_list,hashtag,location,photo
2019-12-21T06:29:26.000Z,•“Strawberry Cheese Cake”.DIJAMIN KETAGIHAN!!! ❤️.The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00.Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #kedaikopikulo #kopikulo #temankulo,85 likes,#thetowerspace #nospacebetweenus #kedaikopikulo #kopikulo #temankulo,,https://instagram.fcgk5-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/78966226_220757068947866_49378828168957288_n.jpg?_nc_ht=instagram.fcgk5-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=60j9rN8__vQAX_qvXwq&oh=dcc7fbbd86d92258bdb93758b6375b7a&oe=5F3BB449
2019-12-21T06:07:54.000Z,•Oh hello Saturday 😊..The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #ums,62 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #ums,,https://instagram.fcgk4-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/73512629_640333016794116_6015363071852459350_n.jpg?_nc_ht=instagram.fcgk4-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=Z48KEjIJMZgAX96pikM&oh=5fda6270c998ea825a8ae0aaf6c56907&oe=5F3C5921
2019-12-20T08:27:36.000Z,•#ootd di @thetower_space 🖤.The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00.Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #kedaikopikulo #kopikulo #temankulo,105 likes,#ootd #thetowerspace #nospacebetweenus #kedaikopikulo #kopikulo #temankulo,,https://instagram.fcgk4-3.fna.fbcdn.net/v/t51.2885-15/e35/79600056_185183155943600_3465185399016213906_n.jpg?_nc_ht=instagram.fcgk4-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=nQ017iKGccwAX8MHhnV&oh=4c10637712576a533e685488897dc2fe&oe=5F3BDD7B
2019-12-20T08:10:04.000Z,•Ngobrol asik bareng sama temen-temen di @thetower_space 🖤.The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00.Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #kedaikopikulo #kopikulo #temankulo,86 likes,#thetowerspace #nospacebetweenus #kedaikopikulo #kopikulo #temankulo,,https://instagram.fcgk4-3.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/79602226_2654627757952076_4709965975458180666_n.jpg?_nc_ht=instagram.fcgk4-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=iUzqF1zkTIQAX-bjqKE&oh=15bb4b7e26cd8f283078b5a2d37cfdae&oe=5F3B3D3E
2019-12-20T08:08:12.000Z,"•In frame:Kak @diandraparastidewi with her babiesss..... 🥰-Es Regalin Aja-Es Yakult Berry-Es Kopi KuloYukkk, kalo kamu mau cobain kapan? 🖤.The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00.Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #kedaikopikulo #kopikulo #temankulo",108 likes,#thetowerspace #nospacebetweenus #kedaikopikulo #kopikulo #temankulo,,https://instagram.fcgk4-2.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/74647507_491767171442164_312392558077047738_n.jpg?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=kPt_kldiHrEAX8Gy_OU&oh=239353a1aaf2978853f8a321319c0152&oe=5F3C4AB6
2019-12-19T12:38:30.000Z,"•Selamat malam ! Lagi pada ngapain nih ? Buat yang masih pada bingung cari tempat yang nyaman buat meeting, me-time bersama buku kalian, atau socialising with friends over good coffee ? Kami tunggu kedatanganmu 🙋🏻‍♂️..The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo",98 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo,,https://instagram.fcgk4-2.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/79459276_454051012153098_6634401977227065485_n.jpg?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=_bloSgk6oQwAX8pIdP8&oh=0810f4357b1114d7af178b7b9f33e4de&oe=5F3B2231
2019-12-14T04:53:56.000Z,•Pekerjaan yang berat akan terasa ringan jika tidak dikerjakan 👌🏻..The Tower Space x Kedai Kopi KuloOPEN DAILY10 AM - 12 PM..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo,73 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo,,https://instagram.fcgk4-2.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/79603097_444454299570198_580024654748489521_n.jpg?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=ygs9gf1twZEAX8x4j-y&oh=c278eb58a369b755698c3fc7a5d38885&oe=5F3D8154
2019-12-09T07:18:13.000Z,"•Wah, ternyata menu Avocatto tanpa espresso jadi kegemaran Calysta!Menu ini bisa dinikmati semua kalangan, gak cuma dewasa aja loh....Kalo favorit kamu, apa?.The Tower Space x Kedai Kopi KuloOPEN DAILY10.00-24.00.Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #kedaikopikulo #kopikulo #temankulo #tongkrongansolo",102 likes,#thetowerspace #nospacebetweenus #kedaikopikulo #kopikulo #temankulo #tongkrongansolo,,https://instagram.fcgk4-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/75306158_184087182742175_5378350173026548067_n.jpg?_nc_ht=instagram.fcgk4-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=LuB1m3qJkW4AX8GWOCV&oh=f52fe00edc1db646f7ff27339cc421fa&oe=5F3C2E00
2019-12-09T03:30:26.000Z,•Santai sore...The Tower Space x Kedai Kopi KuloOPEN DAILY10.00-24.00.Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #kedaikopikulo #kopikulo #temankulo,114 likes,#thetowerspace #nospacebetweenus #kedaikopikulo #kopikulo #temankulo,,https://instagram.fcgk4-2.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/75426250_2391519307729972_1275918119033515717_n.jpg?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=4a3Ygp18rMQAX8fry5J&oh=f3f30c6e2f38c9a70d9d67cfa4e879d0&oe=5F3A2EA6
2019-12-08T12:08:17.000Z,•No space between us! ❤️.The Tower Space x Kedai Kopi KuloOPEN DAILY10.00-24.00.Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #kedaikopikulo #kopikulo #temankulo,84 likes,#thetowerspace #nospacebetweenus #kedaikopikulo #kopikulo #temankulo,,https://instagram.fcgk4-4.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/74693408_947218305672277_4003825512818335161_n.jpg?_nc_ht=instagram.fcgk4-4.fna.fbcdn.net&_nc_cat=101&_nc_ohc=jvnH7--CojMAX_muoQa&oh=4829331a6ee0d1d9aa3624e2d6857b85&oe=5F3DD793
2019-12-07T06:17:02.000Z,•CREW.The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,107 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/75616315_791130411335794_8947608716926854173_n.jpg?_nc_ht=instagram.fcgk4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=wNPAKgHNNEAAX_OfRca&oh=1b9d5e39553b3229f1e95d5c434c885a&oe=5F3AA839
2019-12-06T12:25:09.000Z,•Kita menyediakan tempat untuk kalian berkreasi seliar mungkin 🎼.. The Tower Space x Kedai Kopi KuloOPEN DAILY10 AM - 12 AM..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,116 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-4.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/70702003_1433408933482105_4716593244211223197_n.jpg?_nc_ht=instagram.fcgk4-4.fna.fbcdn.net&_nc_cat=101&_nc_ohc=Ip3gx80hd18AX-9um8V&oh=940ac3d0d243d2c267d9c7c66e654b10&oe=5F3B4693
2019-12-03T03:00:41.000Z,"•Es Kopi Kulo jadi favorit kak @diandraparastidewi nih, kalo kamu apa? 😊..The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo",109 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-2.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/71586376_281671599445737_567716189090740405_n.jpg?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=sOFwF88uGe0AX8fiMTu&oh=3e62de2e5e46d3a8849de508bfdd19f2&oe=5F3D86C8
2019-12-03T02:59:38.000Z,•Have a good day! 😊..The Tower Space x Kedai Kopi KuloOPEN DAILY10.00 - 24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,57 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/74665227_2535629386759848_7028943409386520876_n.jpg?_nc_ht=instagram.fcgk4-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=PAaIxQBHcNMAX_fuY_F&oh=e0690173c126ba361f6c2fad2b777956&oe=5F3BA9D5
2019-12-01T10:34:47.000Z,•Happy Sunday folks 😊..The Tower Space x Kedai Kopi KuloOPEN DAILY10.00-24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,130 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk5-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/75458010_1144849379188490_4228157711674158133_n.jpg?_nc_ht=instagram.fcgk5-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=zpIGJGMmD4cAX9yWRQ3&oh=bb0ec098ea861c9cae5bce06f573329a&oe=5F3C869B
2019-11-30T05:36:22.000Z,"•Percayalah, keluarga adalah tempat terbaik untuk berbagi. 🏡..The Tower Space x Kedai Kopi KuloOPEN DAILY10.00-24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo",59 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo #tempatnongkrongsolo,,https://instagram.fcgk4-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/75225384_3268078973264351_2897798678732781323_n.jpg?_nc_ht=instagram.fcgk4-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=rVxNoylKlucAX-lYfs4&oh=b98676e0a1accadee8a0cc22d5c88a40&oe=5F3D00FF
2019-11-30T04:53:04.000Z,•Outfit of the day. Tunjukan ootd style kamu di The Tower Space 💃🏻 ... see you around girls 😘.The Tower Space x Kedai Kopi KuloOPEN DAILY10.00-24.00.Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #kedaikopikulo #kopikulo #temankulo #coffeeshopsolo #kopisolo,73 likes,#thetowerspace #nospacebetweenus #kedaikopikulo #kopikulo #temankulo #coffeeshopsolo #kopisolo,,https://instagram.fcgk5-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/74623989_167771177624633_5924587029372674177_n.jpg?_nc_ht=instagram.fcgk5-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=P3PFfH8PkrEAX_4RmoJ&oh=91d9ede57493ae1d0ccaeeee131a86c5&oe=5F3A80A0
2019-11-28T09:57:37.000Z,•No space between us! ❤️.The Tower Space x Kedai Kopi KuloOPEN DAILY10.00-24.00.Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #kedaikopikulo #kopikulo #temankulo,65 likes,#thetowerspace #nospacebetweenus #kedaikopikulo #kopikulo #temankulo,,https://instagram.fcgk4-4.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/71912400_463286350984815_8113334924198934940_n.jpg?_nc_ht=instagram.fcgk4-4.fna.fbcdn.net&_nc_cat=103&_nc_ohc=uKHeIpUG7P4AX9ZZE5X&oh=c35189935cb8a01e3f126c89d329f7bb&oe=5F3D7DDB
2019-11-28T09:35:35.000Z,"•Ngopi with style 😎💄.Gak cuma buat tempat ngopi sambil nugas atau nongkrong, kamu jg bisa foto #ootd disini...The Tower Space x Kedai Kopi KuloOPEN DAILY10.00-24.00.Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #kedaikopikulo #kopikulo #temankulo",46 likes,#ootd #thetowerspace #nospacebetweenus #kedaikopikulo #kopikulo #temankulo,,https://instagram.fcgk4-2.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/70303261_119458925897200_7648122857181906594_n.jpg?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=lBOkSR3WdVQAX9H_Gf5&oh=af9bd6311f8716fe4305093d912c4348&oe=5F3BBC43
2019-11-28T08:03:04.000Z,"•Gak cuma sebagai tempat buat ngerjain tugas, kamu juga bisa jadikan @thetower_space sebagai tempat nongkrong bareng sahabat tercinta sambil saling bertukar cerita loh.. ☺️.The Tower Space x Kedai Kopi KuloOPEN DAILY10.00-24.00.Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #kedaikopikulo #kopikulo #temankulo",62 likes,#thetowerspace #nospacebetweenus #kedaikopikulo #kopikulo #temankulo,,https://instagram.fcgk4-2.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/75467900_130204571742736_6216710707239646075_n.jpg?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=kwX5WcyT84gAX_o1Cgo&oh=dac11f9b25fa7f57113d7b5668a8d951&oe=5F3C2A8F
2019-11-28T07:03:20.000Z,"•Waaah, yang jauh-jauh dari Amerika buat pertukaran pelajar di Indonesia aja mampir tuh ke @thetower_space , masa kamu enggak? ☺️.Terimakasih Kak Ellie sudah mampir ke @thetower_space ❤️.The Tower Space x Kedai Kopi KuloOPEN DAILY10.00-24.00.Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #kedaikopikulo #kopikulo #temankulo",76 likes,#thetowerspace #nospacebetweenus #kedaikopikulo #kopikulo #temankulo,,https://instagram.fcgk4-4.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/72222281_571804833637119_6732280472729446125_n.jpg?_nc_ht=instagram.fcgk4-4.fna.fbcdn.net&_nc_cat=103&_nc_ohc=uqVOLwVoh4oAX9wgM2Q&oh=3c33ebb7769d38a8705141f220197aa3&oe=5F3BF67D
2019-11-28T07:00:18.000Z,•Yakin gak mau minum cookies & cream siang-siang gini? Pas banget sambil makan Rice Bowl Tower / ngemil cheese stick spesial dari kita. Yukkkkkk!.The Tower Space x Kedai Kopi KuloOPEN DAILY10.00-24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #kedaikopikulo #kopikulo #temankulo,53 likes,#thetowerspace #nospacebetweenus #kedaikopikulo #kopikulo #temankulo,,https://instagram.fcgk5-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/75379887_161447458584854_7708148008734448037_n.jpg?_nc_ht=instagram.fcgk5-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=6ygQhoN95OsAX8R4eeE&oh=596d119a53c70b1ffa3b743cb2ac5e09&oe=5F3DF713
2019-11-28T02:28:46.000Z,"•Terimakasih kak @diandraparastidewi sudah mampir dan cobain Es Kopi Kulo & Tape Stick dari kita, ternyata ini menu favorit kak Diandra loh...The Tower Space x Kedai Kopi KuloOPEN DAILY10.00-24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #kedaikopikulo #kopikulo #temankulo",64 likes,#thetowerspace #nospacebetweenus #kedaikopikulo #kopikulo #temankulo,,https://instagram.fcgk4-2.fna.fbcdn.net/v/t51.2885-15/e35/69516952_965066077186089_2850312999282986197_n.jpg?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=ckKbu1BD7qwAX_zFJp0&oh=039a3ba0b9e7a3cc87147ea1ca7fd840&oe=5F3A9C43
2019-11-28T02:23:37.000Z,"•Wahhh...pada kebayang gak sih betapa enaknya minum avocatto dari @kedaikopikulo siang-siang nanti sambil ngerjain tugas di @thetower_space ?.Kita pake alpukat mentega asli, jadi dijamin rasanya gak akan mengecewakan! 😊.The Tower Space x Kedai Kopi KuloOPEN DAILY10.00-24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #kedaikopikulo #kopikulo #temankulo",55 likes,#thetowerspace #nospacebetweenus #kedaikopikulo #kopikulo #temankulo,,https://instagram.fcgk4-3.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/77210199_444793679747948_3678935170276610616_n.jpg?_nc_ht=instagram.fcgk4-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=Sy4p3mXF2hkAX-S4i6E&oh=9d5b0574d467e099f9ebd1d7ebbf5c6d&oe=5F3D447A
2019-11-27T10:48:07.000Z,•Disini km bisa bekerja dan nugas dengan nyaman. Free wifi juga loh 📶..The Tower Space x Kedai Kopi KuloOPEN DAILY10.00-24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo,92 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo,,https://instagram.fcgk5-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/74801392_517764975736394_1685415573435666255_n.jpg?_nc_ht=instagram.fcgk5-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=FGqyQpRddBkAX-Gh1YV&oh=18b95ad518bd14ab85b67c9123849030&oe=5F3A2661
2019-11-27T09:27:07.000Z,•Let food be your medicine 💊..The Tower Space x Kedai Kopi KuloOPEN DAILY10.00-24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo,67 likes,#thetowerspace #nospacebetweenus #coffeeshopsolo #kopisolo,,https://instagram.fcgk4-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/72267861_151919246186651_1810097907432218277_n.jpg?_nc_ht=instagram.fcgk4-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=mC8Rhddz4wEAX-HrolZ&oh=39c3448482031475c6a3974589bccb4f&oe=5F3BABBB
2019-11-26T16:37:44.000Z,"•Sharing, learning, working, happpppy space! ❤️.The Tower Space x Kedai Kopi KuloOPEN DAILY10.00-24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus",70 likes,#thetowerspace #nospacebetweenus,,https://instagram.fcgk4-2.fna.fbcdn.net/v/t51.2885-15/e35/78839865_2622014091359433_7447047563271253846_n.jpg?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=EBNGQfN3HBwAX87M5Su&oh=a0e4c89822a91dbeb9ecedf9aa8306ef&oe=5F3CCEC2
2019-11-26T16:35:58.000Z,•Yuk kumpul bareng sama sahabat kamu di @thetower_space ❤️.The Tower Space x Kedai Kopi KuloOPEN DAILY10.00-24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus,79 likes,#thetowerspace #nospacebetweenus,,https://instagram.fcgk5-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/74601602_114683046439517_2077310717961247684_n.jpg?_nc_ht=instagram.fcgk5-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=iLV-pz4fnJsAX-aCDNw&oh=af5f92d2df9b84fb2f2ddd7dbfb43303&oe=5F3CED01
2019-11-26T16:01:36.000Z,•#nospacebetweenus 💘..Terimakasih banyak untuk yang sudah pada datang hari ini sampe dibela-belain waiting list....thank you! 😭.The Tower Space x Kedai Kopi KuloOPEN DAILY10.00-24.00..Jl. Duwet V No 14 Karangasem Laweyan Solo 57145.Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem.#thetowerspace #nospacebetweenus #kedaikopikulo #kopikulo #temankulo,80 likes,#nospacebetweenus #thetowerspace #nospacebetweenus #kedaikopikulo #kopikulo #temankulo,,https://instagram.fcgk4-2.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/74881542_862217334239752_265146602924153739_n.jpg?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=KCFgdaRfGN0AX--sMx4&oh=1ce4df61abcc51ee3c688e26b846e1f0&oe=5F3BAC07
2019-11-25T04:36:52.000Z,"•Hari senin memang hari paling enak buat diskusi bareng temen-temen soal pekerjaan. Setuju ? Working , sharing , learning itulah motto kami. #nospacebetweenus #thetowerspace #kedaikopikulo #ngopidisolo #coffeeshopsolo #coffeeshop",90 likes,#nospacebetweenus #thetowerspace #kedaikopikulo #ngopidisolo #coffeeshopsolo #coffeeshop,,https://instagram.fcgk4-2.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/75484607_209753876704758_8490378279598241678_n.jpg?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=fUkyIpTO6X0AX-mkh2o&oh=3c0a071727530b2f0fd738f313dadd5f&oe=5F3B7186
2019-11-23T10:41:59.000Z,•Sore-sore gini enaknya nongkrong di @thetower_space sambil pesen minuman @kedaikopikulo trs ngemil snack dari @thetower_space ❤️.Yukkkkk!Open start TODAAAY!9 AM - 11 PM.See youuuuuu 😘.#thetowerspace #nospacebetweenus #kedaikopikulo #kopikulo #temankulo,112 likes,#thetowerspace #nospacebetweenus #kedaikopikulo #kopikulo #temankulo,,https://instagram.fcgk4-2.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/75379824_676711396185772_4644473628465408341_n.jpg?_nc_ht=instagram.fcgk4-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=PrF-Yy7UKG0AX-uETgO&oh=e31c8e68ebfa3b46d7d9d0cb4ac37c95&oe=5F3A9040
2019-11-23T05:12:53.000Z,• WE ARE OPEN!.@thetower_space x @kedaikopikulo.NOVEMBER 23rd 20199 AM - 11 PM.ENJOY OUR SPECIAL PROMO!See youuuu! ❤️..Google Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem..Jl. Duwet V No.14 Karangasem Laweyan Solo 57145..#thetowerspace #kedaikopikulo #kedaikopikulokarangasem #kopikulo #temankulo #coffeeshopsolo #kopisolo,40 likes,#thetowerspace #kedaikopikulo #kedaikopikulokarangasem #kopikulo #temankulo #coffeeshopsolo #kopisolo,,https://instagram.fcgk4-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/74439204_424627611817500_502983712754317411_n.jpg?_nc_ht=instagram.fcgk4-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=gzERk2RFWWMAX9H12oa&oh=d7c88fdbb60d385eb60da0553cfb22a6&oe=5F3C1A14
2019-11-23T04:51:24.000Z,•no space between us 👩‍❤️‍💋‍👩..YES....NOW WE ARE OPEN!.@thetower_space x @kedaikopikulo.NOVEMBER 23rd 20199 AM - 11 PM.ENJOY OUR SPECIAL PROMO!See youuuu! ❤️..Google Maps : The Tower SpaceGoFood : Kedai Kopi Kulo Karangasem..Jl. Duwet V No.14 Karangasem Laweyan Solo 57145..#thetowerspace #kedaikopikulo #kedaikopikulokarangasem #kopikulo #temankulo #coffeeshopsolo #kopisolo,68 likes,#thetowerspace #kedaikopikulo #kedaikopikulokarangasem #kopikulo #temankulo #coffeeshopsolo #kopisolo,,https://instagram.fcgk4-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/70287979_166092417798634_2520888949385988365_n.jpg?_nc_ht=instagram.fcgk4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=jqFk5tvj41wAX-IX514&oh=21754fc0ba89a0fc84c57ef4bd2d192b&oe=5F3BA9CA
